Min,Max,Mean,Std,Var,Skew,Kurtosis,RMS,Crest Factor,Shape Factor,Peak Value,Peak to Peak Value,Impulse Factor,Zero Crossing Rate,Fault
-3.1709,3.14502,0.01749,0.53344,0.28456,-0.47537,9.75222,0.01749,181.29814,0.05731,3.1709,6.31592,10.38973,0.12333,Outer_Ring
-2.29533,2.83202,0.0161,0.40833,0.16674,0.09117,9.70845,0.0161,175.89059,0.06732,2.83202,5.12736,11.84155,0.10693,Outer_Ring
-5.05391,4.14662,0.01675,0.73259,0.53669,-0.70489,15.08539,0.01675,301.7783,0.04757,5.05391,9.20053,14.35636,0.10328,Outer_Ring
-2.64506,2.45809,0.01543,0.48859,0.23872,-0.07058,6.04124,0.01543,171.4775,0.05058,2.64506,5.10315,8.67265,0.12151,Outer_Ring
-4.0256,3.26605,0.01727,0.59852,0.35823,-0.84127,13.86856,0.01727,233.16077,0.058,4.0256,7.29165,13.52426,0.09417,Outer_Ring
-3.12249,3.04319,0.0161,0.55536,0.30842,-0.36347,8.98653,0.0161,193.97952,0.05007,3.12249,6.16568,9.71192,0.1288,Outer_Ring
-2.53071,2.81032,0.01584,0.42065,0.17695,-0.15991,10.72476,0.01584,177.40339,0.06599,2.81032,5.34103,11.70737,0.09721,Outer_Ring
-4.70001,4.22091,0.01655,0.74444,0.55419,-0.31744,11.94479,0.01655,283.90437,0.0432,4.70001,8.92092,12.26517,0.10996,Outer_Ring
-1.5625,1.83126,0.01733,0.34473,0.11884,0.15949,4.38737,0.01733,105.67151,0.07399,1.83126,3.39375,7.81894,0.10936,Outer_Ring
-5.13153,5.13904,0.01504,0.76833,0.59032,-0.27644,15.63776,0.01504,341.65196,0.04183,5.13904,10.27057,14.29012,0.1051,Outer_Ring
-2.94387,2.83536,0.01996,0.49772,0.24772,-0.36529,7.77017,0.01996,147.48474,0.06504,2.94387,5.77923,9.59179,0.12333,Outer_Ring
-2.83286,3.06239,0.01877,0.48631,0.2365,-0.35908,10.07463,0.01877,163.12393,0.06733,3.06239,5.89525,10.98307,0.1051,Outer_Ring
-4.39619,4.22842,0.01602,0.77374,0.59867,-0.08901,11.27546,0.01602,274.49837,0.04,4.39619,8.62461,10.98049,0.11604,Outer_Ring
-2.21938,2.15845,0.01812,0.38108,0.14522,-0.24353,8.45589,0.01812,122.48038,0.07599,2.21938,4.37783,9.30733,0.11057,Outer_Ring
-4.49551,4.01308,0.01644,0.6784,0.46023,-0.45725,14.56007,0.01644,273.49548,0.05211,4.49551,8.50859,14.25255,0.10814,Outer_Ring
-2.74772,2.69681,0.0169,0.46226,0.21368,-0.35739,8.17311,0.0169,162.57522,0.06018,2.74772,5.44453,9.784,0.11482,Outer_Ring
-3.47472,3.19427,0.01278,0.52727,0.27801,-0.66342,12.94761,0.01278,271.84108,0.04642,3.47472,6.66899,12.61819,0.10693,Outer_Ring
-4.16582,4.23343,0.01701,0.72382,0.52392,-0.1403,10.24454,0.01701,248.88242,0.04344,4.23343,8.39925,10.81184,0.11725,Outer_Ring
-1.86047,1.79203,0.01828,0.3412,0.11642,-0.44826,8.64893,0.01828,101.77913,0.08605,1.86047,3.6525,8.75774,0.11118,Outer_Ring
-6.38687,6.85011,0.01707,0.9499,0.9023,0.08181,18.53005,0.01707,401.30479,0.04208,6.85011,13.23698,16.88877,0.10996,Outer_Ring
-2.65841,2.72686,0.0169,0.51401,0.26421,-0.05878,6.93047,0.0169,161.3987,0.05346,2.72686,5.38527,8.62799,0.12151,Outer_Ring
-3.18175,2.81617,0.01787,0.50719,0.25724,-0.72824,12.6146,0.01787,178.04188,0.06808,3.18175,5.99791,12.12024,0.09781,Outer_Ring
-3.63998,3.5465,0.01759,0.65485,0.42883,-0.44827,9.08609,0.01759,206.93629,0.04803,3.63998,7.18648,9.93881,0.12515,Outer_Ring
-3.3178,3.43465,0.02024,0.47823,0.2287,-0.24553,17.10994,0.02024,169.65884,0.08044,3.43465,6.75245,13.64683,0.10996,Outer_Ring
-6.55631,7.22738,0.0169,1.02407,1.04871,0.19427,17.23304,0.0169,427.53439,0.03765,7.22738,13.78369,16.09485,0.11543,Outer_Ring
-2.38882,2.66593,0.01804,0.48933,0.23945,0.08893,5.56557,0.01804,147.78973,0.05782,2.66593,5.05474,8.54478,0.11786,Outer_Ring
-3.87953,3.45552,0.01571,0.57743,0.33343,-0.63509,14.27093,0.01571,246.93719,0.05641,3.87953,7.33505,13.92863,0.10632,Outer_Ring
-4.53975,4.80768,0.01566,0.75091,0.56387,0.00115,11.65747,0.01566,307.07563,0.0367,4.80768,9.34743,11.27056,0.12454,Outer_Ring
-2.59665,3.43549,0.0146,0.47594,0.22652,0.3306,11.32573,0.0146,235.34707,0.0575,3.43549,6.03214,13.53177,0.1051,Outer_Ring
-6.68651,7.32337,0.01452,1.06283,1.12962,0.28744,16.44196,0.01452,504.24231,0.03121,7.32337,14.00988,15.73623,0.10996,Outer_Ring
-2.07582,2.28615,0.01676,0.44075,0.19426,0.00134,4.95973,0.01676,136.38243,0.05786,2.28615,4.36197,7.89043,0.11482,Outer_Ring
-3.98386,3.50226,0.0164,0.59959,0.35951,-0.68127,15.60122,0.0164,242.86998,0.05683,3.98386,7.48613,13.80275,0.10632,Outer_Ring
-3.77353,4.02059,0.01542,0.63709,0.40589,-0.06842,10.45293,0.01542,260.74658,0.04127,4.02059,7.79412,10.76134,0.11847,Outer_Ring
-2.57077,2.98978,0.01423,0.45185,0.20417,-0.04606,10.45904,0.01423,210.15762,0.05877,2.98978,5.56055,12.35097,0.11179,Outer_Ring
-5.39529,5.98456,0.01377,0.90759,0.82372,0.20462,14.90093,0.01377,434.75355,0.03303,5.98456,11.37985,14.36171,0.11239,Outer_Ring
-1.6301,1.82041,0.01219,0.39708,0.15767,-0.02163,3.43614,0.01219,149.35622,0.0451,1.82041,3.45051,6.73575,0.113,Outer_Ring
-4.25763,3.91041,0.01401,0.66079,0.43664,-0.48119,14.9812,0.01401,303.83752,0.04491,4.25763,8.16805,13.64653,0.09842,Outer_Ring
-3.08326,2.94637,0.01183,0.57568,0.33141,-0.27476,6.94121,0.01183,260.58904,0.03353,3.08326,6.02963,8.73769,0.12515,Outer_Ring
-2.6943,2.79113,0.0133,0.44943,0.20199,-0.41269,10.08503,0.0133,209.81261,0.05281,2.79113,5.48543,11.08101,0.10875,Outer_Ring
-4.61905,3.37372,0.0124,0.6635,0.44023,-0.75449,11.27293,0.0124,372.49383,0.03359,4.61905,7.99277,12.51352,0.11482,Outer_Ring
-1.4807,1.71441,0.01408,0.32554,0.10598,-0.30339,3.75769,0.01408,121.77222,0.0633,1.71441,3.1951,7.70867,0.10693,Outer_Ring
-4.60569,4.07317,0.0142,0.63254,0.40011,-0.98875,16.68731,0.0142,324.31008,0.04734,4.60569,8.67886,15.35281,0.10632,Outer_Ring
-2.77109,2.63421,0.01234,0.47243,0.22319,-0.38665,8.1187,0.01234,224.64524,0.04335,2.77109,5.4053,9.73902,0.11665,Outer_Ring
-3.02567,3.12499,0.01143,0.48385,0.23411,-0.46767,12.11946,0.01143,273.33558,0.04389,3.12499,6.15066,11.9958,0.11118,Outer_Ring
-4.03561,4.40871,0.01413,0.75667,0.57255,0.03267,10.40428,0.01413,311.93212,0.03399,4.40871,8.44432,10.60407,0.12394,Outer_Ring
-1.95813,1.984,0.01043,0.33804,0.11427,-0.2205,7.36172,0.01043,190.23397,0.04857,1.984,3.94213,9.23948,0.11179,Outer_Ring
-4.79683,4.38868,0.01392,0.73366,0.53825,-0.3635,14.47192,0.01392,344.58553,0.04199,4.79683,9.18551,14.46814,0.10328,Outer_Ring
-2.61418,2.34959,0.01146,0.48214,0.23246,-0.2135,6.43906,0.01146,228.21036,0.0388,2.61418,4.96376,8.85347,0.11725,Outer_Ring
-3.29443,2.92551,0.01261,0.50025,0.25025,-0.79167,13.68999,0.01261,261.33395,0.04848,3.29443,6.21994,12.66984,0.10146,Outer_Ring
-3.7126,3.98219,0.01211,0.73468,0.53975,-0.03915,8.5295,0.01211,328.73147,0.02879,3.98219,7.69479,9.46448,0.12029,Outer_Ring
-1.91639,1.92391,0.01271,0.31923,0.10191,-0.17463,8.38251,0.01271,151.34953,0.06392,1.92391,3.8403,9.67411,0.11361,Outer_Ring
-5.71747,5.85853,0.01204,0.86497,0.74818,-0.12142,15.51859,0.01204,486.3922,0.0306,5.85853,11.57599,14.88212,0.10996,Outer_Ring
-2.25527,2.18933,0.0119,0.43939,0.19306,-0.01237,6.31152,0.0119,189.58575,0.0433,2.25527,4.4446,8.20951,0.11057,Outer_Ring
-3.66919,3.06072,0.01154,0.52923,0.28008,-0.79776,14.88832,0.01154,317.90413,0.04302,3.66919,6.72992,13.6747,0.10207,Outer_Ring
-4.50303,4.92787,0.01321,0.77032,0.5934,0.07875,11.4888,0.01321,372.96531,0.03117,4.92787,9.4309,11.62488,0.11968,Outer_Ring
-2.36962,2.91299,0.01064,0.44085,0.19435,0.18887,8.57448,0.01064,273.7842,0.04181,2.91299,5.28261,11.44659,0.11604,Outer_Ring
-4.66662,4.22258,0.01196,0.7572,0.57335,-0.31434,13.49379,0.01196,390.22966,0.03287,4.66662,8.8892,12.82727,0.10693,Outer_Ring
-2.77944,2.76191,0.01169,0.51205,0.26219,0.12202,6.70866,0.01169,237.82618,0.03722,2.77944,5.54135,8.85171,0.11422,Outer_Ring
-4.32023,3.71009,0.01153,0.60858,0.37037,-0.66403,15.52423,0.01153,374.67329,0.03848,4.32023,8.03033,14.41805,0.09174,Outer_Ring
-5.0514,5.32601,0.01307,0.78078,0.60962,0.12309,13.54013,0.01307,407.65092,0.03051,5.32601,10.37741,12.43749,0.11786,Outer_Ring
-2.61334,3.25353,0.01018,0.47305,0.22378,0.09516,10.35751,0.01018,319.67057,0.03991,3.25353,5.86687,12.75708,0.11239,Outer_Ring
-4.97127,5.2392,0.01198,0.85032,0.72305,0.03662,13.7576,0.01198,437.3679,0.02967,5.2392,10.21048,12.97795,0.11725,Outer_Ring
-2.07749,2.10169,0.01141,0.42853,0.18364,-0.03851,5.31933,0.01141,184.15658,0.0417,2.10169,4.17918,7.68004,0.10814,Outer_Ring
-4.66495,4.16248,0.01107,0.62029,0.38476,-0.85855,16.99777,0.01107,421.43451,0.03661,4.66495,8.82743,15.42957,0.10875,Outer_Ring
-4.67747,5.07728,0.01357,0.75327,0.56742,0.06712,12.26788,0.01357,374.21954,0.03226,5.07728,9.75475,12.07343,0.11482,Outer_Ring
-2.73019,3.11998,0.01175,0.47753,0.22804,-0.01174,10.77709,0.01175,265.63975,0.04637,3.11998,5.85018,12.31786,0.10146,Outer_Ring
-5.30013,5.38026,0.01424,0.89302,0.79749,-0.02919,12.72076,0.01424,377.93389,0.03241,5.38026,10.68039,12.24974,0.11604,Outer_Ring
-1.61091,1.68519,0.0139,0.36664,0.13443,-0.05241,3.44316,0.0139,121.26082,0.05621,1.68519,3.2961,6.8163,0.11725,Outer_Ring
-4.69667,4.0498,0.0145,0.65453,0.42841,-0.89081,15.57151,0.0145,323.8363,0.04433,4.69667,8.74647,14.35613,0.10267,Outer_Ring
-3.78855,4.00557,0.0141,0.65957,0.43504,-0.00719,8.98002,0.0141,284.00942,0.03664,4.00557,7.79412,10.40536,0.11786,Outer_Ring
-2.65424,3.07241,0.01614,0.44412,0.19724,-0.38752,12.11136,0.01614,190.35269,0.06695,3.07241,5.72665,12.74426,0.09599,Outer_Ring
-6.21827,6.65229,0.01574,0.96649,0.93411,0.20544,16.15202,0.01574,422.66319,0.03495,6.65229,12.87056,14.77119,0.11604,Outer_Ring
-2.65424,2.61251,0.01573,0.40435,0.1635,-0.07926,12.07599,0.01573,168.70625,0.06667,2.65424,5.26675,11.24694,0.10996,Outer_Ring
-5.20248,4.55227,0.01176,0.67982,0.46215,-0.95717,18.10247,0.01176,442.37315,0.03751,5.20248,9.75475,16.5945,0.11422,Outer_Ring
-3.8186,3.94463,0.01384,0.6309,0.39804,0.10961,9.61885,0.01384,285.11201,0.03795,3.94463,7.76323,10.8188,0.113,Outer_Ring
-4.27516,4.10072,0.01235,0.60378,0.36455,-0.30707,15.0557,0.01235,346.17771,0.04248,4.27516,8.37588,14.70591,0.09964,Outer_Ring
-4.2785,4.5673,0.01333,0.76258,0.58152,-0.00737,11.3428,0.01333,342.62447,0.03266,4.5673,8.8458,11.18993,0.11361,Outer_Ring
-1.84294,1.85379,0.01511,0.34111,0.11636,0.0194,6.00157,0.01511,122.68083,0.068,1.85379,3.69674,8.34191,0.11968,Outer_Ring
-4.73256,3.95215,0.01547,0.67684,0.45811,-0.85351,15.55291,0.01547,305.9941,0.04687,4.73256,8.68471,14.3434,0.113,Outer_Ring
-3.55818,3.73013,0.01579,0.63917,0.40854,0.10404,7.53424,0.01579,236.29855,0.04218,3.73013,7.28831,9.96726,0.10753,Outer_Ring
-4.34694,4.0281,0.01661,0.60327,0.36393,-0.58348,15.6783,0.01661,261.63985,0.05643,4.34694,8.37505,14.76345,0.09842,Outer_Ring
-5.73333,6.26835,0.01528,0.88586,0.78476,0.09787,14.75915,0.01528,410.36617,0.03311,6.26835,12.00167,13.58893,0.11908,Outer_Ring
-2.04744,2.05996,0.01684,0.36594,0.13391,-0.4711,9.74969,0.01684,122.34085,0.07851,2.05996,4.10739,9.60454,0.11057,Outer_Ring
-5.1958,4.35028,0.01614,0.73078,0.53404,-0.91416,16.15241,0.01614,321.8378,0.04672,5.1958,9.54608,15.03647,0.11725,Outer_Ring
-2.54406,2.63504,0.01419,0.53537,0.28662,0.07404,5.91599,0.01419,185.63954,0.04439,2.63504,5.17911,8.24089,0.12272,Outer_Ring
-4.6349,4.20422,0.01566,0.62154,0.38631,-0.74479,17.585,0.01566,295.94424,0.05344,4.6349,8.83912,15.8166,0.10632,Outer_Ring
-4.94457,5.30765,0.01436,0.78621,0.61813,0.0089,12.6971,0.01436,369.51613,0.03347,5.30765,10.25221,12.36747,0.11725,Outer_Ring
-2.89629,3.0023,0.01511,0.43269,0.18722,-0.44444,14.66091,0.01511,198.67993,0.06402,3.0023,5.89859,12.71904,0.10389,Outer_Ring
-5.24838,4.64826,0.01224,0.74108,0.5492,-0.85203,15.59595,0.01224,428.83978,0.03369,5.24838,9.89664,14.4474,0.11179,Outer_Ring
-1.62343,1.71691,0.01407,0.39105,0.15292,-0.06538,4.4864,0.01407,122.00721,0.05574,1.71691,3.34034,6.80014,0.113,Outer_Ring
-4.85275,4.37783,0.01336,0.63508,0.40332,-0.87494,18.60448,0.01336,363.16815,0.04468,4.85275,9.23058,16.225,0.10571,Outer_Ring
-4.76094,5.07644,0.01372,0.76923,0.59172,0.02795,12.23433,0.01372,370.10507,0.03249,5.07644,9.83738,12.02549,0.11847,Outer_Ring
-2.60082,3.16422,0.01232,0.44232,0.19565,0.02264,11.09423,0.01232,256.82125,0.05005,3.16422,5.76504,12.85326,0.11361,Outer_Ring
-4.80017,3.70091,0.01391,0.6815,0.46444,-0.8727,13.55018,0.01391,345.02646,0.03943,4.80017,8.50108,13.60391,0.11118,Outer_Ring
-2.7544,2.77694,0.01143,0.45956,0.2112,0.06661,8.6215,0.01143,242.89195,0.04092,2.77694,5.53134,9.93927,0.11482,Outer_Ring
-5.07394,4.67497,0.02219,0.64581,0.41707,-0.95343,21.79746,0.02219,228.68666,0.08627,5.07394,9.74891,19.72918,0.16343,Outer_Ring
-1.18535,1.51827,0.03138,0.20905,0.0437,0.72751,10.53778,0.03138,48.39019,0.23195,1.51827,2.70362,11.22423,0.17558,Outer_Ring
-1.11055,1.27084,0.033,0.19863,0.03945,-0.06999,6.61989,0.033,38.50992,0.24187,1.27084,2.38139,9.31429,0.16403,Outer_Ring
-1.39209,1.28523,0.0326,0.21805,0.04755,-0.04048,6.77181,0.0326,42.69807,0.23022,1.39209,2.67732,9.82979,0.19502,Outer_Ring
-1.29591,2.18534,0.02913,0.25633,0.0657,1.08757,14.07361,0.02913,75.02728,0.18218,2.18534,3.48126,13.66864,0.16707,Outer_Ring
-0.62268,0.64857,0.03126,0.14597,0.02131,-0.06004,1.80406,0.03126,20.74906,0.28044,0.64857,1.27125,5.81885,0.17011,Outer_Ring
-1.33907,1.58527,0.02992,0.23347,0.05451,0.46378,9.6917,0.02992,52.98776,0.20275,1.58527,2.92434,10.74335,0.16889,Outer_Ring
-1.18535,1.25194,0.02865,0.2017,0.04068,-0.48339,6.73247,0.02865,43.69289,0.20642,1.25194,2.43729,9.01924,0.17436,Outer_Ring
-1.21906,1.40607,0.03114,0.22191,0.04924,-0.0026,6.6031,0.03114,45.14741,0.21592,1.40607,2.62512,9.74819,0.18955,Outer_Ring
-1.32838,2.11136,0.0293,0.24179,0.05846,0.89997,13.18103,0.0293,72.05616,0.19076,2.11136,3.43974,13.74521,0.16525,Outer_Ring
-0.45293,0.58692,0.03019,0.13108,0.01718,0.16115,1.54343,0.03019,19.43982,0.29717,0.58692,1.03986,5.77693,0.17011,Outer_Ring
-1.10849,1.68432,0.03069,0.21488,0.04617,0.88425,11.71322,0.03069,54.87336,0.22506,1.68432,2.79281,12.34986,0.17193,Outer_Ring
-1.20138,1.23796,0.03159,0.19278,0.03716,-0.38903,7.49836,0.03159,39.19357,0.23882,1.23796,2.43934,9.36032,0.1774,Outer_Ring
-1.51498,1.52731,0.03178,0.23963,0.05742,-0.10989,7.17498,0.03178,48.0633,0.20545,1.52731,3.0423,9.87484,0.18287,Outer_Ring
-1.33578,1.72789,0.03229,0.2542,0.06462,0.3363,8.55332,0.03229,53.51314,0.19174,1.72789,3.06367,10.26041,0.17436,Outer_Ring
-0.69461,0.9297,0.03128,0.15674,0.02457,0.52926,4.21919,0.03128,29.72182,0.27442,0.9297,1.62431,8.15633,0.18651,Outer_Ring
-1.49114,1.97696,0.03039,0.26691,0.07124,0.36061,9.8613,0.03039,65.06196,0.18378,1.97696,3.4681,11.95733,0.17679,Outer_Ring
-1.15823,1.16973,0.03091,0.20113,0.04045,-0.10029,5.2667,0.03091,37.83847,0.2147,1.16973,2.32796,8.12394,0.17132,Outer_Ring
-1.46895,1.51211,0.03207,0.26595,0.07073,-0.18291,6.71324,0.03207,47.14904,0.19106,1.51211,2.98106,9.00838,0.19077,Outer_Ring
-1.27906,1.58239,0.03059,0.2553,0.06518,-0.22553,7.05739,0.03059,51.73734,0.1839,1.58239,2.86145,9.51451,0.16707,Outer_Ring
-0.50267,0.7653,0.03375,0.13495,0.01821,0.39329,3.44749,0.03375,22.67657,0.33168,0.7653,1.26797,7.52146,0.17072,Outer_Ring
-1.60171,2.13684,0.03239,0.28086,0.07888,0.38442,10.62929,0.03239,65.97706,0.19093,2.13684,3.73855,12.59696,0.18044,Outer_Ring
-0.95231,1.03821,0.03109,0.183,0.03349,-0.02137,4.20358,0.03109,33.3981,0.23497,1.03821,1.99052,7.84768,0.16646,Outer_Ring
-1.48251,1.5528,0.03598,0.26151,0.06839,-0.24989,6.79285,0.03598,43.15557,0.21372,1.5528,3.03531,9.22339,0.18165,Outer_Ring
-1.21906,1.30866,0.03272,0.2394,0.05731,-0.36948,6.15638,0.03272,40.00018,0.20239,1.30866,2.52771,8.09571,0.15917,Outer_Ring
-0.68926,0.74393,0.0348,0.13722,0.01883,-0.25357,3.90829,0.0348,21.3754,0.3347,0.74393,1.43319,7.15425,0.16282,Outer_Ring
-1.66911,2.29385,0.03546,0.30211,0.09127,0.51514,10.23553,0.03546,64.69107,0.19587,2.29385,3.96296,12.67116,0.18712,Outer_Ring
-0.74146,0.94861,0.03249,0.17333,0.03004,0.05608,3.34746,0.03249,29.19341,0.25918,0.94861,1.69007,7.56632,0.18408,Outer_Ring
-1.29468,1.49484,0.0338,0.23156,0.05362,0.32095,8.0178,0.0338,44.22325,0.22677,1.49484,2.78953,10.02855,0.18408,Outer_Ring
-1.22933,1.41182,0.03459,0.22755,0.05178,-0.26373,6.49934,0.03459,40.81168,0.2218,1.41182,2.64115,9.05214,0.161,Outer_Ring
-0.95642,1.12124,0.03002,0.18183,0.03306,0.24784,6.71046,0.03002,37.35494,0.24752,1.12124,2.07766,9.24605,0.18834,Outer_Ring
-1.41881,2.3444,0.03299,0.26181,0.06854,1.02318,14.34931,0.03299,71.05663,0.20875,2.3444,3.76321,14.83335,0.17315,Outer_Ring
-0.63419,0.57624,0.03319,0.14449,0.02088,-0.14965,2.06843,0.03319,19.10771,0.30346,0.63419,1.21042,5.79841,0.17375,Outer_Ring
-1.06287,1.69829,0.03369,0.21268,0.04523,0.91628,11.50522,0.03369,50.40481,0.24847,1.69829,2.76117,12.52414,0.17193,Outer_Ring
-1.34647,1.27495,0.0313,0.20658,0.04268,-0.23831,7.38722,0.0313,43.01483,0.22123,1.34647,2.62142,9.51631,0.17558,Outer_Ring
-1.35263,1.44881,0.03332,0.22502,0.05063,0.04127,6.93203,0.03332,43.48004,0.2272,1.44881,2.80144,9.87876,0.19927,Outer_Ring
-1.34688,2.02587,0.03173,0.25816,0.06665,0.7477,11.71342,0.03173,63.84826,0.1938,2.02587,3.37275,12.37367,0.17193,Outer_Ring
-0.61652,0.64775,0.03203,0.13857,0.0192,-0.09261,1.70551,0.03203,20.22072,0.29717,0.64775,1.26427,6.00893,0.17861,Outer_Ring
-1.52567,1.82283,0.03252,0.27116,0.07353,0.19949,9.3129,0.03252,56.06078,0.19554,1.82283,3.3485,10.96196,0.1853,Outer_Ring
-1.21947,1.34811,0.03056,0.20979,0.04401,0.02257,5.97669,0.03056,44.10742,0.21056,1.34811,2.56758,9.28726,0.17497,Outer_Ring
-0.68844,0.97163,0.03134,0.15672,0.02456,0.24789,4.98015,0.03134,31.00069,0.28082,0.97163,1.66007,8.7056,0.16646,Outer_Ring
-1.31277,2.2996,0.03362,0.27342,0.07476,0.75875,11.00573,0.03362,68.3964,0.18932,2.2996,3.61237,12.94864,0.18287,Outer_Ring
-0.45581,0.60213,0.03098,0.12517,0.01567,0.09286,1.48086,0.03098,19.43839,0.31741,0.60213,1.05794,6.1699,0.16829,Outer_Ring
-1.62842,2.05752,0.03327,0.29621,0.08774,0.32852,9.01054,0.03327,61.85211,0.18282,2.05752,3.68594,11.30781,0.19563,Outer_Ring
-1.16768,1.29879,0.03394,0.20848,0.04346,0.20296,5.66046,0.03394,38.26921,0.23081,1.29879,2.46647,8.83292,0.17618,Outer_Ring
-0.6683,1.11055,0.03119,0.16739,0.02802,0.84061,7.00033,0.03119,35.60443,0.26407,1.11055,1.77885,9.40221,0.1774,Outer_Ring
-1.86188,2.49319,0.0323,0.35256,0.1243,0.25837,9.97511,0.0323,77.18607,0.15402,2.49319,4.35506,11.88857,0.17497,Outer_Ring
-0.61405,0.76283,0.0342,0.13475,0.01816,0.18054,2.42129,0.0342,22.30203,0.32458,0.76283,1.37688,7.23883,0.16403,Outer_Ring
-2.02011,1.88284,0.03303,0.30344,0.09208,-0.16019,8.54798,0.03303,61.16854,0.18164,2.02011,3.90295,11.11076,0.19259,Outer_Ring
-0.87422,1.00081,0.03453,0.18309,0.03352,0.04611,3.50882,0.03453,28.98076,0.25776,1.00081,1.87503,7.47001,0.16889,Outer_Ring
-0.74516,1.0678,0.03367,0.16505,0.02724,0.46418,6.72101,0.03367,31.70994,0.29739,1.0678,1.81297,9.43038,0.17375,Outer_Ring
-1.60869,2.38427,0.03405,0.28427,0.08081,0.69482,12.41629,0.03405,70.02175,0.19585,2.38427,3.99296,13.71348,0.18651,Outer_Ring
-0.66214,0.57911,0.03364,0.13443,0.01807,-0.32398,2.65277,0.03364,19.68353,0.32485,0.66214,1.24125,6.39414,0.18044,Outer_Ring
-2.01231,1.74392,0.03228,0.33678,0.11342,-0.13759,6.59122,0.03228,62.34337,0.15232,2.01231,3.75622,9.49623,0.19623,Outer_Ring
-0.92436,0.97081,0.03198,0.18654,0.0348,0.01606,4.02174,0.03198,30.35203,0.23829,0.97081,1.89517,7.2327,0.17315,Outer_Ring
-0.72214,1.31852,0.03198,0.18082,0.03269,1.23456,10.47259,0.03198,41.23226,0.26846,1.31852,2.04067,11.06903,0.16646,Outer_Ring
-1.3251,1.22728,0.03269,0.22234,0.04943,-0.44857,6.66653,0.03269,40.54107,0.21841,1.3251,2.55237,8.85467,0.17193,Outer_Ring
-0.89189,0.85572,0.03184,0.16376,0.02682,0.05389,4.72863,0.03184,28.00944,0.27561,0.89189,1.74761,7.71975,0.1853,Outer_Ring
-1.75337,2.45332,0.03199,0.28715,0.08245,0.79235,14.08293,0.03199,76.68572,0.18773,2.45332,4.20669,14.39628,0.19016,Outer_Ring
-0.84216,1.03328,0.0321,0.18757,0.03518,0.08956,3.68501,0.0321,32.18489,0.23864,1.03328,1.87544,7.68061,0.17558,Outer_Ring
-1.75953,1.45498,0.03018,0.25955,0.06736,-0.11561,8.34374,0.03018,58.30466,0.18881,1.75953,3.21451,11.00825,0.20292,Outer_Ring
-1.07438,1.41305,0.033,0.22379,0.05008,-0.16254,6.20189,0.033,42.82248,0.2185,1.41305,2.48743,9.35687,0.17193,Outer_Ring
-0.81832,0.90669,0.0329,0.155,0.02403,0.46505,5.79391,0.0329,27.55972,0.30302,0.90669,1.72501,8.3512,0.16525,Outer_Ring
-2.12287,2.46606,0.03187,0.36639,0.13424,0.21975,9.40079,0.03187,77.37811,0.1459,2.46606,4.58893,11.28958,0.19684,Outer_Ring
-0.56925,0.52938,0.03553,0.13665,0.01867,-0.12179,1.41339,0.03553,16.02349,0.3297,0.56925,1.09863,5.28287,0.17558,Outer_Ring
-1.92928,1.61856,0.03255,0.28519,0.08133,-0.16752,7.67528,0.03255,59.26231,0.18733,1.92928,3.54784,11.10153,0.19259,Outer_Ring
-1.30578,1.31893,0.03358,0.22174,0.04917,-0.34244,5.75274,0.03358,39.2817,0.22105,1.31893,2.62471,8.6832,0.1774,Outer_Ring
-0.66543,0.85819,0.03545,0.14517,0.02107,0.08964,5.05511,0.03545,24.2081,0.33624,0.85819,1.52361,8.13962,0.15249,Outer_Ring
-2.06861,2.20959,0.03275,0.37051,0.13728,0.03487,8.59893,0.03275,67.47002,0.15266,2.20959,4.2782,10.29977,0.19077,Outer_Ring
-0.49116,0.58816,0.03291,0.13448,0.01809,0.01672,0.93917,0.03291,17.87338,0.30897,0.58816,1.07931,5.52232,0.18044,Outer_Ring
-1.0415,1.64897,0.03452,0.21688,0.04703,1.24491,13.23159,0.03452,47.77054,0.25972,1.64897,2.69047,12.40689,0.1616,Outer_Ring
-1.44593,1.73282,0.03241,0.28339,0.08031,0.05517,8.99724,0.03241,53.46453,0.18691,1.73282,3.17875,9.99313,0.1853,Outer_Ring
-0.63296,0.83312,0.03424,0.14845,0.02204,0.24144,5.22336,0.03424,24.32873,0.32029,0.83312,1.46607,7.79229,0.17072,Outer_Ring
-1.28112,2.3666,0.03281,0.26976,0.07277,0.87136,13.8791,0.03281,72.12618,0.20349,2.3666,3.64771,14.67681,0.17497,Outer_Ring
-0.53349,0.73036,0.03329,0.13022,0.01696,0.15649,1.77188,0.03329,21.94008,0.32909,0.73036,1.26386,7.22031,0.17315,Outer_Ring
-2.24699,2.14177,0.03096,0.32092,0.10299,-0.07541,8.79397,0.03096,72.58406,0.16222,2.24699,4.38877,11.77453,0.19745,Outer_Ring
-1.19686,1.30578,0.03188,0.21085,0.04446,0.12992,4.77561,0.03188,40.95406,0.20993,1.30578,2.50264,8.59767,0.17254,Outer_Ring
-0.75667,0.99053,0.03128,0.17182,0.02952,0.59197,6.22875,0.03128,31.67053,0.26399,0.99053,1.7472,8.36072,0.17132,Outer_Ring
-1.83639,2.4488,0.03033,0.36146,0.13065,0.23868,9.59236,0.03033,80.73822,0.14474,2.4488,4.28519,11.68593,0.19927,Outer_Ring
-0.67365,0.67776,0.03015,0.13292,0.01767,-0.07601,2.63529,0.03015,22.47848,0.29715,0.67776,1.3514,6.67951,0.17315,Outer_Ring
